CLEE,Id,Nombre,Razon_social,Clase_actividad,Estrato,Tipo_vialidad,Calle,Num_Exterior,Num_Interior,Colonia,CP,Ubicacion,Telefono,Correo_e,Sitio_internet,Tipo,Longitud,Latitud,tipo_corredor_industrial,nom_corredor_industrial,numero_local
02001464111001971001004146S1,6423418,FARMACIAS DE SIMILARES ROSARITO 5,FARMACIA DE SIMILARES SA DE CV,Farmacias sin minisúper,11 a 30 personas,CALLE,SECTOR ORIENTE,801,8,INDEPENDENCIA,22707,"ENSENADA, Ensenada, BAJA CALIFORNIA",,REDESL@PORUNPAISMEJOR.COM.MX,WWW.FARMACIASDESIMILARES.COM,Fijo,-116.59505436,31.90281669,,,
02005433110000021000004146S7,6285620,FARMACIAS DE SIMILARES ROSARITO2,FARMACIA DE SIMILARES SA DE CV,Farmacias sin minisúper,11 a 30 personas,BOULEVARD,BENITO JUÁREZ,281,4,ROSARITO CENTRO,22700,"PLAYAS DE ROSARITO, Playas de Rosarito, BAJA CALIFORNIA",,REDESL@PORUNPAISMEJOR.COM.MX,WWW.FARMACIASDESIMILARES.COM,Fijo,-117.05956256,32.36348773,,,
02003433110000023000004146S8,6285914,FARMACIAS DE SIMILARES TECATE 1,FARMACIA DE SIMILARES SA DE CV,Farmacias sin minisúper,11 a 30 personas,AVENIDA,BENITO JUÁREZ,80,,CENTRO,21410,"TECATE, Tecate, BAJA CALIFORNIA",,REDESL@PORUNPAISMEJOR.COM.MX,WWW.FARMACIASDESIMILARES.COM,Fijo,-116.63424287,32.57304802,,,
02003464111000212001004146S7,6285960,FARMACIAS DE SIMILARES TECATE 2,FARMACIA DE SIMILARES SA DE CV,Farmacias sin minisúper,11 a 30 personas,CALLE,PRESIDENTE EMILIO PORTES GIL,351,,CENTRO,21400,"TECATE, Tecate, BAJA CALIFORNIA",,REDESL@PORUNPAISMEJOR.COM.MX,WWW.FARMACIASDESIMILARES.COM,Fijo,-116.62333785,32.57395014,,,
02003433110000012001004146S1,6285603,FARMACIAS DE SIMILARES TECATE 3,FARMACIA DE SIMILARES SA DE CV,Farmacias sin minisúper,11 a 30 personas,CALLE,HUETAMO,20,,TECATE CENTRO,21400,"TECATE, Tecate, BAJA CALIFORNIA",,REDESL@PORUNMEXICOMEJOR.COM.MX,WWW.FARMACIASDESIMILARES.COM,Fijo,-116.63182454,32.56661975,,,
02004464111001311000004146S4,6285616,FARMACIAS DE SIMILARES TECATE 4,FARMACIA DE SIMILARES SA DE CV,Farmacias sin minisúper,11 a 30 personas,AVENIDA,ANDALUCÍA,222,,FOVISSSTE,21432,"TECATE, Tecate, BAJA CALIFORNIA",,REDESL@PORUNPAISMEJOR.COM.MX,WWW.FARMACIASDESIMILARES.COM,Fijo,-116.58521229,32.56640136,CENTRO Y PLAZA COMERCIAL,ANDALUCIA,B
02004464111004223000004146S8,6285614,FARMACIAS DE SIMILARES TIJUANA 1,FARMACIA DE SIMILARES SA DE CV,Farmacias sin minisúper,11 a 30 personas,CALLE,BENITO JUÁREZ (SEGUNDA),8181,,ZONA CENTRO,22000,"TIJUANA, Tijuana, BAJA CALIFORNIA",,REDESL@PORUNPAISMEJOR.COM.MX,WWW.FARMACIASDESIMILARES.COM,Fijo,-117.03754670,32.53530760,,,
02004464111003863000004146S2,6285965,FARMACIAS DE SIMILARES TIJUANA 10,FARMACIA DE SIMILARES SA DE CV,Farmacias sin minisúper,11 a 30 personas,CALLE,BENITO JUÁREZ (SEGUNDA),7710,,CENTRO,22000,"TIJUANA, Tijuana, BAJA CALIFORNIA",,REDESL@PORUNPAISMEJOR.COM.MX,WWW.FARMACIASDESIMILARES.COM,Fijo,-117.04311252,32.53497209,,,
02004464111003682000004146S6,6285966,FARMACIAS DE SIMILARES TIJUANA 11,FARMACIA DE SIMILARES SA DE CV,Farmacias sin minisúper,11 a 30 personas,BOULEVARD,GUSTAVO DÍAZ ORDAZ,4002,4,LA MESA,22610,"TIJUANA, Tijuana, BAJA CALIFORNIA",,REDESL@PORUNPAISMEJOR.COM.MX,WWW.FARMACIASDESIMILARES.COM,Fijo,-116.96457466,32.49786914,,,
02004464111000091001004146S3,6286210,FARMACIAS DE SIMILARES TIJUANA 13,FARMACIA DE SIMILARES SA DE CV,Farmacias sin minisúper,11 a 30 personas,AVENIDA,CONSTITUCIÓN,8023,,CENTRO,22000,"TIJUANA, Tijuana, BAJA CALIFORNIA",,REDESL@PORUNPAISMEJOR.COM.MX,WWW.FARMACIASDESIMILARES.COM,Fijo,-117.03803681,32.53152858,,,
02004464111002581000004146S1,6285615,FARMACIAS DE SIMILARES TIJUANA 15,FARMACIA DE SIMILARES SA DE CV,Farmacias sin minisúper,11 a 30 personas,BOULEVARD,DE LOS INSURGENTES,18137,37,RIO TIJUANA 3A ETAPA,22226,"TIJUANA, Tijuana, BAJA CALIFORNIA",,REDESL@PORUNPAISMEJOR.COM.MX,WWW.FARMACIASDESIMILARES.COM,Fijo,-116.92877475,32.49120207,,,
02004464111004732000004146S8,103171,FARMACIAS DE SIMILARES TIJUANA 16,FARMACIA DE SIMILARES SA DE CV,Farmacias sin minisúper,11 a 30 personas,CALZADA,TECNOLÓGICO,5,,UNIVERSIDADOTAY,22457,"TIJUANA, Tijuana, BAJA CALIFORNIA",,REDESL@PORUNPAISMEJOR.COM.MX,WWW.FARMACIASDESIMILARES.COM,Fijo,-116.96823177,32.52995947,,,
02004464111004231002004146S1,6286525,FARMACIAS DE SIMILARES TIJUANA 17,FARMACIA DE SIMILARES SA DE CV,Farmacias sin minisúper,11 a 30 personas,CALLE,FRANCISCO JAVIER MINA,11260,,MARIANO MATAMOROS NORTE,22206,"TIJUANA, Tijuana, BAJA CALIFORNIA",,REDESL@PORUNPAISMEJOR.COM.MX,WWW.FARMACIASDESIMILARES.COM,Fijo,-116.88940221,32.50457659,,,
02004433110000482000004146S4,6286526,FARMACIAS DE SIMILARES TIJUANA 18,FARMACIA DE SIMILARES SA DE CV,Farmacias sin minisúper,11 a 30 personas,CALLE,CARRILLO PUERTO (TERCERA),8030,,TIJUANA CENTRO,22000,"TIJUANA, Tijuana, BAJA CALIFORNIA",,REDESL@PORUNPAISMEJOR.COM.MX,WWW.FARMACIASDESIMILARES.COM,Fijo,-117.03926510,32.53396644,,,
02004433110000081000004146S4,6285619,FARMACIAS DE SIMILARES TIJUANA 19,FARMACIA DE SIMILARES SA DE CV,Farmacias sin minisúper,11 a 30 personas,CALLE,PRIMERA (ARTÍCULO 123),8004,,CENTRO ZONA NORTE,22000,"TIJUANA, Tijuana, BAJA CALIFORNIA",,REDESL@PORUNPAISMEJOR.COM.MX,WWW.FARMACIASDESIMILARES.COM,Fijo,-117.04012210,32.53645583,,,
02004464111003652000004146S9,6285618,FARMACIAS DE SIMILARES TIJUANA 2,FARMACIA DE SIMILARES SA DE CV,Farmacias sin minisúper,11 a 30 personas,CALLE,MAZATLÁN,420,4,CONTRERAS,22460,"TIJUANA, Tijuana, BAJA CALIFORNIA",,REDESL@PORUNPAISMEJOR.COM.MX,WWW.FARMACIASDESIMILARES.COM,Fijo,-116.96884731,32.50013880,,,
02004433110000411002004146S3,6286527,FARMACIAS DE SIMILARES TIJUANA 20,FARMACIA DE SIMILARES SA DE CV,Farmacias sin minisúper,11 a 30 personas,BOULEVARD,CUAUHTÉMOC SUR ORIENTE,2513,,DAVILA,22044,"TIJUANA, Tijuana, BAJA CALIFORNIA",,REDESL@PORUNPAISMEJOR.COM.MX,WWW.FARMACIASDESIMILARES.COM,Fijo,-117.02164800,32.52023688,,,
02004464111004312002004146S9,6285621,FARMACIAS DE SIMILARES TIJUANA 22,FARMACIA DE SIMILARES SA DE CV,Farmacias sin minisúper,11 a 30 personas,BOULEVARD,GUSTAVO DÍAZ ORDAZ,4612,,REYNOSO,22106,"TIJUANA, Tijuana, BAJA CALIFORNIA",,REDESL@PORUNPAISMEJOR.COM.MX,WWW.FARMACIASDESIMILARES.COM,Fijo,-116.97594547,32.50425325,,,
02004464111004252000004146S7,6285600,FARMACIAS DE SIMILARES TIJUANA 23,FARMACIA DE SIMILARES SA DE CV,Farmacias sin minisúper,11 a 30 personas,AVENIDA,REVOLUCIÓN,885,2,ZONA CENTRO,22000,"TIJUANA, Tijuana, BAJA CALIFORNIA",,REDESL@PORUNPAISMEJOR.COM.MX,WWW.FARMACIASDESIMILARES.COM,Fijo,-117.03694751,32.53433244,,,
02004464112002391011004146S3,145337,FARMACIAS DE SIMILARES TIJUANA 23,FARMACIA DE SIMILARES SA DE CV,Farmacias sin minisúper,6 a 10 personas,CALLE,RUTA INDEPENDENCIA,885,2,ZONA CENTRO,22000,"TIJUANA, Tijuana, BAJA CALIFORNIA",,REDESL@PORUNPAISMEJOR.COM.MX,WWW.FARMACIASDESIMILARES.COM,Fijo,-116.90349594,32.49942834,,,
02004464111004262001004146S6,6287229,FARMACIAS DE SIMILARES TIJUANA 25,FARMACIA DE SIMILARES SA DE CV,Farmacias sin minisúper,6 a 10 personas,CALLEJON,JOSÉ MARÍA PINO SUÁREZ,119,,LIBERTAD,22400,"TIJUANA, Tijuana, BAJA CALIFORNIA",,REDESL@PORUNPAISMEJOR.COM.MX,WWW.FARMACIASDESIMILARES.COM,Fijo,-117.00870562,32.53380406,,,
02004433110000151000004146S5,6286534,FARMACIAS DE SIMILARES TIJUANA 26,FARMACIA DE SIMILARES SA DE CV,Farmacias sin minisúper,6 a 10 personas,AVENIDA,ARANJUEZ,22749,,FONTANA XIV,22205,"TIJUANA, Tijuana, BAJA CALIFORNIA",,REDESL@PORUNPAISMEJOR.COM.MX,WWW.FARMACIASDESIMILARES.COM,Fijo,-116.86495344,32.50400801,,,
02004464111003232000004146S0,6287489,FARMACIAS DE SIMILARES TIJUANA 27,FARMACIA DE SIMILARES SA DE CV,Farmacias sin minisúper,11 a 30 personas,BOULEVARD,CUCAPAH,20739,,BUENOS AIRES NORTE,22200,"TIJUANA, Tijuana, BAJA CALIFORNIA",,REDESL@PORUNPAISMEJOR.COM.MX,WWW.FARMACIASDESIMILARES.COM,Fijo,-116.90583459,32.51133433,,,
02004464111004321001004146S0,6321633,FARMACIAS DE SIMILARES TIJUANA 28,FARMACIA DE SIMILARES SA DE CV,Farmacias sin minisúper,11 a 30 personas,BOULEVARD,GUSTAVO DÍAZ ORDAZ,14450,,LA MESA,22105,"TIJUANA, Tijuana, BAJA CALIFORNIA",,REDESL@PORUNPAISMEJOR.COM.MX,WWW.FARMACIASDESIMILARES.COM,Fijo,-116.96824491,32.50010853,,,
02004464111005091001004146S8,6489425,FARMACIAS DE SIMILARES TIJUANA 29,FARMACIA DE SIMILARES SA DE CV,Farmacias sin minisúper,11 a 30 personas,CALLE,ALBERTO LIMÓN PADILLA,17321,5,LAS CUMBRES,22125,"TIJUANA, Tijuana, BAJA CALIFORNIA",,REDESL@PORUNPAISMEJOR.COM.MX,WWW.FARMACIASDESIMILARES.COM,Fijo,-116.92009360,32.53780409,,,
02004464111004293000004146S1,6285610,FARMACIAS DE SIMILARES TIJUANA 3,FARMACIA DE SIMILARES SA DE CV,Farmacias sin minisúper,11 a 30 personas,CALLE,11 (PLUTARCO ELÍAS CALLES),1989,,ZONA CENTRO,22000,"TIJUANA, Tijuana, BAJA CALIFORNIA",,REDESL@PORUNPAISMEJOR.COM.MX,WWW.FARMACIASDESIMILARES.COM,Fijo,-117.03258943,32.52454633,,,
02004464111004282001004146S4,6321776,FARMACIAS DE SIMILARES TIJUANA 30,FARMACIA DE SIMILARES SA DE CV,Farmacias sin minisúper,11 a 30 personas,BOULEVARD,DE LOS INSURGENTES,6982,3,KINO,22223,"TIJUANA, Tijuana, BAJA CALIFORNIA",,REDESL@PORUNPAISMEJOR.COM.MX,WWW.FARMACIASDESIMILARES.COM,Fijo,-116.92291348,32.48439725,,,
02004464111004242001004146S8,6321780,FARMACIAS DE SIMILARES TIJUANA 31,FARMACIA DE SIMILARES SA DE CV,Farmacias sin minisúper,11 a 30 personas,AVENIDA,REVOLUCIÓN,2204,,MORELOS,22056,"TIJUANA, Tijuana, BAJA CALIFORNIA",,REDESL@PORUNPAISMEJOR.COM.MX,WWW.FARMACIASDESIMILARES.COM,Fijo,-117.03458940,32.52358252,,,
02004464111004302001004146S0,6285609,FARMACIAS DE SIMILARES TIJUANA 32,FARMACIA DE SIMILARES SA DE CV,Farmacias sin minisúper,11 a 30 personas,CALLE,ÁGUILA SILBONA,19430,15,BAJA MAQ DEL AGUILA,22215,"TIJUANA, Tijuana, BAJA CALIFORNIA",,REDESL@PORUNPAISMEJOR.COM.MX,WWW.FARMACIASDESIMILARES.COM,Fijo,-116.90067087,32.49942441,,,
02004464111006021001004146S4,6417888,FARMACIAS DE SIMILARES TIJUANA 33,FARMACIA DE SIMILARES SA DE CV,Farmacias sin minisúper,11 a 30 personas,BOULEVARD,CASA BLANCA,9809,,MARIANO MATAMOROS NORTE,22206,"TIJUANA, Tijuana, BAJA CALIFORNIA",,REDESL@PORUNPAISMEJOR.COM.MX,WWW.FARMACIASDESIMILARES.COM,Fijo,-116.88224091,32.50129162,,,
02004464111006211001004146S1,6728883,FARMACIAS DE SIMILARES TIJUANA 34,FARMACIA DE SIMILARES SA DE CV,Farmacias sin minisúper,11 a 30 personas,CALLE,RUTA MARIANO MATAMOROS,8926,,MARIANO MATAMOROS CENTRO,22234,"TIJUANA, Tijuana, BAJA CALIFORNIA",,REDESL@PORUNPAISMEJOR.COM.MX,WWW.FARMACIASDESIMILARES.COM,Fijo,-116.87260865,32.48208299,,,
02004464112002561010004146S1,6701579,FARMACIAS DE SIMILARES TIJUANA 35,FARMACIA DE SIMILARES SA DE CV,Farmacias sin minisúper,11 a 30 personas,CALLE,CALLE DEL ABETO,13371,,URBIVILLA DEL PRADO II SECCION,22170,"TIJUANA, Tijuana, BAJA CALIFORNIA",,REDESL@PORUNPAISMEJOR.COM.MX,WWW.FARMACIASDESIMILARES.COM,Fijo,-116.96982581,32.42081945,,,
02004464111006871000004146S2,6784516,FARMACIAS DE SIMILARES TIJUANA 36,FARMACIA DE SIMILARES SA DE CV,Farmacias sin minisúper,11 a 30 personas,BOULEVARD,SIMÓN BOLÍVAR,23501,,POBLADO EJIDO MATAMOROS,22204,"TIJUANA, Tijuana, BAJA CALIFORNIA",,REDESL@PORUNPAISMEJOR.COM.MX,WWW.FARMACIASDESIMILARES.COM,Fijo,-116.92404996,32.46350236,,,
02004464111006882000004146S9,6784517,FARMACIAS DE SIMILARES TIJUANA 37,FARMACIA DE SIMILARES SA DE CV,Farmacias sin minisúper,6 a 10 personas,CALLE,VALLE DE LA TRINIDAD,5720,,AMERICAS ESTE,22215,"TIJUANA, Tijuana, BAJA CALIFORNIA",,REDESL@PORUNPAISMEJOR.COM.MX,WWW.FARMACIASDESIMILARES.COM,Fijo,-116.89200169,32.50131781,CENTRO Y PLAZA COMERCIAL,CENTRO Y PLAZA COMERCIAL SIN NOMBRE,SN
02004464111006862001004146S1,6784463,FARMACIAS DE SIMILARES TIJUANA 38,FARMACIA DE SIMILARES SA DE CV,Farmacias sin minisúper,11 a 30 personas,BOULEVARD,CUCAPAH,21352,,JARDIN DORADO,22200,"TIJUANA, Tijuana, BAJA CALIFORNIA",,REDESL@PORUNPAISMEJOR.COM.MX,WWW.FARMACIASDESIMILARES.COM,Fijo,-116.88786349,32.51367410,CENTRO Y PLAZA COMERCIAL,PLAZA CUCAPAH,SN
02004464111005041001004146S3,107228,FARMACIAS DE SIMILARES TIJUANA 39,FARMACIA DE SIMILARES SA DE CV,Farmacias sin minisúper,11 a 30 personas,AVENIDA,LAS TORRES,21907,118,EL PIPILA,22206,"TIJUANA, Tijuana, BAJA CALIFORNIA",,REDESL@PORUNPAISMEJOR.COM.MX,WWW.FARMACIASDESIMILARES.COM,Fijo,-116.87790230,32.50669749,,,
02004464111003212000004146S2,6285611,FARMACIAS DE SIMILARES TIJUANA 4,FARMACIA DE SIMILARES SA DE CV,Farmacias sin minisúper,11 a 30 personas,BOULEVARD,LÁZARO CÁRDENAS,5522,,LA ESMERALDA,22117,"TIJUANA, Tijuana, BAJA CALIFORNIA",,REDESL@PORUNMEXICOMEJOR.COM.MX,WWW.FARMACIASDESIMILARES.COM,Fijo,-116.96759731,32.49816310,,,
02004464111008131000004146S9,6884504,FARMACIAS DE SIMILARES TIJUANA 40,FARMACIA DE SIMILARES SA DE CV,Farmacias sin minisúper,6 a 10 personas,BOULEVARD,CUAUHTÉMOC NORTE,123,5,LIBERTAD,22400,"TIJUANA, Tijuana, BAJA CALIFORNIA",,REDESL@PORUNPAISMEJOR.COM.MX,WWW.FARMACIASDESIMILARES.COM,Fijo,-117.01154307,32.53109847,,,
02004464111007972000004146S7,6886069,FARMACIAS DE SIMILARES TIJUANA 41,FARMACIA DE SIMILARES SA DE CV,Farmacias sin minisúper,6 a 10 personas,BOULEVARD,CUAUHTÉMOC NORTE,12756,,AEROPUERTO,22404,"TIJUANA, Tijuana, BAJA CALIFORNIA",,REDESL@PORUNPAISMEJOR.COM.MX,WWW.FARMACIASDESIMILARES.COM,Fijo,-116.99772383,32.54234956,,,
02004464111004661001004146S9,107845,FARMACIAS DE SIMILARES TIJUANA 43,FARMACIA DE SIMILARES SA DE CV,Farmacias sin minisúper,6 a 10 personas,CALLE,RUTA MARIANO MATAMOROS,3751,3,VILLAFONTANA,22205,"TIJUANA, Tijuana, BAJA CALIFORNIA",,REDESL@PORUNPAISMEJOR.COM.MX,WWW.FARMACIASDESIMILARES.COM,Fijo,-116.88106969,32.48774443,,,
02004464111001891001004146S5,130105,FARMACIAS DE SIMILARES TIJUANA 45,FARMACIA DE SIMILARES SA DE CV,Farmacias sin minisúper,11 a 30 personas,AVENIDA,JOSÉ MARÍA MORELOS Y PAVÓN,8007,,INDEPENDENCIA,22055,"TIJUANA, Tijuana, BAJA CALIFORNIA",,REDESL@PORUNPAISMEJOR.COM.MX,WWW.FARMACIASDESIMILARES.COM,Fijo,-117.00879832,32.44446170,,,
02004464111003542002004146S2,6285612,FARMACIAS DE SIMILARES TIJUANA 5,FARMACIA DE SIMILARES SA DE CV,Farmacias sin minisúper,11 a 30 personas,CALLE,DÍAZ MIRÓN (CUARTA),7990,,CENTRO,22000,"TIJUANA, Tijuana, BAJA CALIFORNIA",,REDESL@PORUNPAISMEJOR.COM.MX,WWW.FARMACIASDESIMILARES.COM,Fijo,-117.04033032,32.53254807,,,
02004464111003993000004146S7,6285613,FARMACIAS DE SIMILARES TIJUANA 6,FARMACIA DE SIMILARES SA DE CV,Farmacias sin minisúper,6 a 10 personas,CALLE,RUTA INDEPENDENCIA,7914,,MARIANO MATAMOROS NORTE,22206,"TIJUANA, Tijuana, BAJA CALIFORNIA",,REDESL@PORUNPAISMEJOR.COM.MX,WWW.FARMACIASDESIMILARES.COM,Fijo,-116.88459989,32.49495442,,,
02004464111008411000004146S5,6867819,FARMACIAS DE SIMILARES TIJUANA 7,FARMACIA DE SIMILARES SA DE CV,Farmacias sin minisúper,0 a 5 personas,BOULEVARD,CUCAPAH,22371,11,LOMAS DEL MATAMOROS,22500,"TIJUANA, Tijuana, BAJA CALIFORNIA",,REDESL@PORUNPAISMEJOR.COM.MX,WWW.FARMACIASDESIMILARES.COM,Fijo,-116.87660848,32.51367718,,,
02004433110000613000004146S4,6286225,FARMACIAS DE SIMILARES TIJUANA 7,FARMACIA DE SIMILARES SA DE CV,Farmacias sin minisúper,6 a 10 personas,BOULEVARD,PARALELO 28 (MATAMOROS) (CUCAPAH),22371,11,VILLAFONTANA PRIMERA SECCION,22500,"TIJUANA, Tijuana, BAJA CALIFORNIA",,REDESL@PORUNPAISMEJOR.COM.MX,WWW.FARMACIASDESIMILARES.COM,Fijo,-116.86966397,32.51376353,,,
02004464111003923000004146S4,6287186,FARMACIAS DE SIMILARES TIJUANA 8,FARMACIA DE SIMILARES SA DE CV,Farmacias sin minisúper,6 a 10 personas,AVENIDA,BRAULIO MALDONADO,760,4,SOLER,22530,"TIJUANA, Tijuana, BAJA CALIFORNIA",,REDESL@PORUNPAISMEJOR.COM.MX,WWW.FARMACIASDESIMILARES.COM,Fijo,-117.07286632,32.53237133,,,
02004464111003502000004146S6,6285964,FARMACIAS DE SIMILARES TIJUANA 9,FARMACIA DE SIMILARES SA DE CV,Farmacias sin minisúper,6 a 10 personas,BOULEVARD,GUSTAVO DÍAZ ORDAZ,1260,,LAS HUERTAS 3TA SECCION,22620,"TIJUANA, Tijuana, BAJA CALIFORNIA",,REDESL@PORUNPAISMEJOR.COM.MX,WWW.FARMACIASDESIMILARES.COM,Fijo,-116.95859928,32.49413059,,,
02004464111004831001004146S8,125633,FARMACIAS DE SIMILARES TIJUANA 9,FARMACIA DE SIMILARES SA DE CV,Farmacias sin minisúper,6 a 10 personas,CALLE,NINGUNO,1269,1,PASEO LOS REYES,22620,"TIJUANA, Tijuana, BAJA CALIFORNIA",,REDESL@PORUNPAISMEJOR.COM.MX,WWW.FARMACIASDESIMILARES.COM,Fijo,-116.96999891,32.47795307,,,
02004464112003761000000000S6,10085438,FARMACIAS DE SUPER DESCUENTO,FARMACIAS DE SUPER DESCUENTO SA DE CV,Farmacias con minisúper,0 a 5 personas,AVENIDA,RIO TIJUANA,10231,104,ZONA RIO,22010,"TIJUANA, Tijuana, BAJA CALIFORNIA",,FARMACIASDELNORTE@HOTMAIL.COM,,Fijo,-117.01411060,32.52226226,EDIFICIO COMERCIAL Y DE SERVICIOS,PLAZA LINCOLN,104
02004464112000201001000000U6,118878,FARMACIAS DE SUPERDESCUENTOS DEL NORTE,FARMACIA DE SUPERDESCUENTOS DEL NORTE SA DE CV,Farmacias con minisúper,6 a 10 personas,AVENIDA,JOSE CLEMENTE OROZCO,2340,,ZONA URBANA RIO TIJUANA,22320,"TIJUANA, Tijuana, BAJA CALIFORNIA",,FARMACIASDELNORTE@HOTMAIL.COM,,Fijo,-117.01455452,32.52335706,EDIFICIO COMERCIAL Y DE SERVICIOS,CONDOMINIO PLAZA CALIFORNIA,1B
02004464111007121001003287S1,6774907,FARMACIAS DEL AHORRO BCN ML18 18 DE MARZO,COMERCIALIZADORA FARMACEUTICA DE CHIAPAS SAPI DE CV,Farmacias sin minisúper,11 a 30 personas,CALLE,18 DE MARZO ,798,,CARBAJAL,,"MEXICALI, Mexicali, BAJA CALIFORNIA",,,WWW.FAHORRO.COM,Fijo,-115.43309655,32.62463380,,,
02004464111007131001003287S0,6774908,FARMACIAS DEL AHORRO BCN MLAH ANAHUAC,COMERCIALIZADORA FARMACEUTICA DE CHIAPAS SAPI DE CV,Farmacias sin minisúper,11 a 30 personas,CALZADA,ANÁHUAC,1880,,JARDINES DEL LAGO,,"MEXICALI, Mexicali, BAJA CALIFORNIA",,CLIENTES@FAHORRO.COM.MX,WWW.FAHORRO.COM,Fijo,-115.47928073,32.61535776,,,
02002464111005972000003287S7,9284725,FARMACIAS DEL AHORRO BCN MLBJ BENITO JUAREZ,COMERCIALIZADORA FARMACEUTICA DE CHIAPAS SAPI DE CV,Farmacias sin minisúper,11 a 30 personas,CALZADA,LICENCIDO BENITO JUÁREZ,2096,,PARCELA 44,,"MEXICALI, Mexicali, BAJA CALIFORNIA",,CLIENTES@FAHORRO.COM.MX,WWW.FAHORRO.COM,Fijo,-115.44482092,32.62722660,,,
02002464111006352000003287S7,9410203,FARMACIAS DEL AHORRO BCN MLBU BUGAMBILIAS,COMERCIALIZADORA FARMACEUTICA DE CHIAPAS SAPI DE CV,Farmacias sin minisúper,11 a 30 personas,CALZADA,LÁZARO CÁRDENAS,3646,,GONZALEZ ORTEGA ,,"MEXICALI, Mexicali, BAJA CALIFORNIA",,CLIENTES@FAHORRO.COM.MX,WWW.FAHORRO.COM,Fijo,-115.37408900,32.60211706,,,
02002464111007841000003287S8,11756222,FARMACIAS DEL AHORRO BCN MLCT CETYS VEREDAS,COMERCIALIZADORA FARMACEUTICA DE CHIAPAS SAPI DE CV,Farmacias sin minisúper,11 a 30 personas,CALZADA,Calzada Cetys,2945,,RIVERA,,"MEXICALI, Mexicali, BAJA CALIFORNIA",,CLIENTES@FAHORRO.COM,WWW.FAHORRO.COM,Fijo,-115.38692561,32.65324348,,,
02002464113001412000003287S0,7623045,FARMACIAS DEL AHORRO BCN MLGF GALERIAS COFIASA,COMERCIALIZADORA FARMACEUTICA DE CHIAPAS SAPI DE CV,Farmacias sin minisúper,11 a 30 personas,CALZADA,GENERAL LÁZARO CÁRDENAS,2225,,EL PORVENIR,,"MEXICALI, Mexicali, BAJA CALIFORNIA",,CLIENTES@FAHORRO.COM.MX,WWW.FAHORRO.COM,Fijo,-115.50835085,32.62343968,,,
02002464111006362000003287S6,9461303,FARMACIAS DEL AHORRO BCN MLGO GOMEZ MORIN,COMERCIALIZADORA FARMACEUTICA DE CHIAPAS SAPI DE CV,Farmacias sin minisúper,11 a 30 personas,CALZADA,INDEPENDECIA,1836,,RIVERA,,"MEXICALI, Mexicali, BAJA CALIFORNIA",,CLIENTES@FAHORRO.COM.MX,WWW.FAHORRO.COM,Fijo,-115.41370692,32.63634536,,,
02004464111007201001003287S1,6774918,FARMACIAS DEL AHORRO BCN MLIN INDEPENDENCIA,COMERCIALIZADORA FARMACEUTICA DE CHIAPAS SAPI DE CV,Farmacias sin minisúper,11 a 30 personas,CALZADA,INDEPENDENCIA,314,,INSURGENTES ESTE,,"MEXICALI, Mexicali, BAJA CALIFORNIA",,CLIENTES@FAHORRO.COM.MX,WWW.FAHORRO.COM,Fijo,-115.44464151,32.63817524,,,
02005464111000501001003287S8,6774909,FARMACIAS DEL AHORRO BCN MLIS ISLAS AGRARIAS,COMERCIALIZADORA FARMACEUTICA DE CHIAPAS SAPI DE CV,Farmacias sin minisúper,11 a 30 personas,CALLE,NOVENA,2288,,CALLES,,"PLAYAS DE ROSARITO, Playas de Rosarito, BAJA CALIFORNIA",,CLIENTES@FAHORRO.COM.MX,WWW.FAHORRO.COM,Fijo,-117.05947225,32.36457874,,,
02002464111004502001003287S9,6867166,FARMACIAS DEL AHORRO BCN MLLU LUCERNA,COMERCIALIZADORA FARMACEUTICA DE CHIAPAS SAPI DE CV,Farmacias sin minisúper,11 a 30 personas,CALZADA,LIC. BENITO JUÁREZ,1532,,INSURGENTES,,"MEXICALI, Mexicali, BAJA CALIFORNIA",,CLIENTES@FAHORRO.COM.MX,WWW.FAHORRO.COM,Fijo,-115.44883702,32.63773871,,,
02002464111004512001003287S8,6867167,FARMACIAS DEL AHORRO BCN MLMB MADERO B,COMERCIALIZADORA FARMACEUTICA DE CHIAPAS SAPI DE CV,Farmacias sin minisúper,11 a 30 personas,AVENIDA,FRANCISCO I MADERO,958,,SEGUNDA SECCION,,"MEXICALI, Mexicali, BAJA CALIFORNIA",,CLIENTES@FAHORRO.COM.MX,WWW.FAHORRO.COM,Fijo,-115.47919703,32.66532898,,,
02002464111004682000003287S9,7633505,FARMACIAS DEL AHORRO BCN MLRC RIO CHAMPOTON,COMERCIALIZADORA FARMACEUTICA DE CHIAPAS SAPI DE CV,Farmacias sin minisúper,11 a 30 personas,CALZADA,GENERAL LÁZARO CÁRDENAS,3719,,DIEZ DIVISION DOS,,"MEXICALI, Mexicali, BAJA CALIFORNIA",,CLIENTES@FAHORRO.COM.MX,WWW.FAHORRO.COM,Fijo,-115.37239782,32.60129001,,,
02004464111007221001003287S9,6774920,FARMACIAS DEL AHORRO BCN MLRM RIVIERA MAYA,COMERCIALIZADORA FARMACEUTICA DE CHIAPAS SAPI DE CV,Farmacias sin minisúper,11 a 30 personas,CALLE,NOVENA,639,,MAYAKHAN RESIDENCIAL,,"TIJUANA, Tijuana, BAJA CALIFORNIA",,CLIENTES@FAHORRO.COM.MX,WWW.FAHORRO.COM,Fijo,-117.03865827,32.53388366,,,
